,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
4,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
5,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
6,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0
12,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
15,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
18,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
20,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
22,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
26,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
34,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
37,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
38,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1
39,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
43,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
44,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
